relative_path,metric,metric_value,robust_z,direction,status
1-coins/125_1479424530.jpg,full_bright_fraction,0.00042317708333333335,21.246427131176574,high,statistical_outlier_for_review
1-coins/75_1477850388.jpg,full_bright_fraction,0.00042317708333333335,21.246427131176574,high,statistical_outlier_for_review
1-coins/80_1477851720.jpg,full_bright_fraction,0.00042317708333333335,21.246427131176574,high,statistical_outlier_for_review
1-coins/100_1477280652.jpg,full_bright_fraction,0.0004166666666666667,20.909182256078534,high,statistical_outlier_for_review
1-coins/100_1477281666.jpg,full_bright_fraction,0.0004166666666666667,20.909182256078534,high,statistical_outlier_for_review
1-coins/10_1477288230.jpg,full_bright_fraction,0.00041341145833333334,20.740559818529512,high,statistical_outlier_for_review
1-coins/55_1477842312.jpg,full_bright_fraction,0.00041341145833333334,20.740559818529512,high,statistical_outlier_for_review
1-coins/65_1477846452.jpg,full_bright_fraction,0.00041341145833333334,20.740559818529512,high,statistical_outlier_for_review
1-coins/75_1477849578.jpg,full_bright_fraction,0.00041341145833333334,20.740559818529512,high,statistical_outlier_for_review
1-coins/50_1477144668.jpg,full_bright_fraction,0.00041015625,20.57193738098049,high,statistical_outlier_for_review
1-coins/105_1479344496.jpg,full_bright_fraction,0.0004069010416666667,20.40331494343147,high,statistical_outlier_for_review
1-coins/150_1479429660.jpg,full_bright_fraction,0.0004069010416666667,20.40331494343147,high,statistical_outlier_for_review
1-coins/55_1477842300.jpg,full_bright_fraction,0.0004069010416666667,20.40331494343147,high,statistical_outlier_for_review
1-coins/50_1477145214.jpg,full_bright_fraction,0.00040364583333333333,20.23469250588245,high,statistical_outlier_for_review
1-coins/120_1479422952.jpg,full_bright_fraction,0.0003938802083333333,19.728825193235387,high,statistical_outlier_for_review
1-coins/60_1477845348.jpg,full_bright_fraction,0.0003938802083333333,19.728825193235387,high,statistical_outlier_for_review
1-coins/100_1477280664.jpg,full_bright_fraction,0.000390625,19.560202755686372,high,statistical_outlier_for_review
1-coins/100_1477861440.jpg,full_bright_fraction,0.000390625,19.560202755686372,high,statistical_outlier_for_review
1-coins/75_1477850376.jpg,full_bright_fraction,0.000390625,19.560202755686372,high,statistical_outlier_for_review
1-coins/75_1477850022.jpg,full_bright_fraction,0.00038736979166666667,19.39158031813735,high,statistical_outlier_for_review
1-coins/100_1477860828.jpg,full_bright_fraction,0.0003841145833333333,19.22295788058833,high,statistical_outlier_for_review
1-coins/105_1479344694.jpg,full_bright_fraction,0.0003841145833333333,19.22295788058833,high,statistical_outlier_for_review
1-coins/110_1479346128.jpg,full_bright_fraction,0.0003841145833333333,19.22295788058833,high,statistical_outlier_for_review
1-coins/100_1477280082.jpg,full_bright_fraction,0.000380859375,19.054335443039307,high,statistical_outlier_for_review
1-coins/105_1479344556.jpg,full_bright_fraction,0.000380859375,19.054335443039307,high,statistical_outlier_for_review
1-coins/135_1479425970.jpg,full_bright_fraction,0.000380859375,19.054335443039307,high,statistical_outlier_for_review
1-coins/90_1477855692.jpg,full_bright_fraction,0.000380859375,19.054335443039307,high,statistical_outlier_for_review
1-coins/90_1477855698.jpg,full_bright_fraction,0.000380859375,19.054335443039307,high,statistical_outlier_for_review
1-coins/100_1477861092.jpg,full_bright_fraction,0.00037760416666666666,18.885713005490288,high,statistical_outlier_for_review
